submission_id,revision,item_ref,x,y,w,h,note
SUB-OVAdTcpnDx,A,overall,0.0694,0.5052,0.8743,0.226,"It handled the requested information, but it added an unnecessary redundant comment at the bottom, creating a situation where fixes are needed."
SUB-OVAdTcpnDx,B,unit:1,0.0088,0.5072,0.9739,0.242,"It added the View Reservation content, but the UI added has a completely different style."
SUB-OVAdTcpnDx,B,unrequested,0.052,0.6352,0.7661,0.104,It added the basic reservation information — flight ticket details and a hotel voucher text button.
SUB-OVAdTcpnDx,B,dq_hierarchy,0.052,0.5032,0.948,0.242,It classified the requested information accurately and presented it at the bottom.
SUB-OVAdTcpnDx,B,dq_legibility,0.0261,0.5092,0.4285,0.22,
SUB-OVAdTcpnDx,B,dq_layout,0.0694,0.4762,0.6103,0.296,The starting point and margins of the added information aren't consistent.
SUB-OVAdTcpnDx,B,dq_craft,0.0867,0.5182,0.896,0.268,The polish suffers because of a font in a color different from the existing key color and a broken layout.
SUB-OVAdTcpnDx,B,dq_interaction,0.0564,0.6582,0.6752,0.066,"It wasn't requested, but it's a positive that it surfaced the highest-priority content first within the view of saved reservations."
SUB-OVAdTcpnDx,B,overall,0.0564,0.4862,0.9436,0.374,"It applied the requirements, but the style is so different that it looks like it needs fixing."
SUB-_kjNeuqq-_,A,unit:1,0.0382,0.3965,0.9314,0.1763,"It emphasized annual, made the price much bigger, shrank monthly, and removed the bold from its price."
SUB-_kjNeuqq-_,B,unit:1,0.0171,0.3749,0.9829,0.2806,It strongly emphasized Annual with a large colored card and reduced Monthly to a small row.
SUB-_kjNeuqq-_,B,unrequested,0.0532,0.4828,0.8536,0.0504,Wording comparing it to monthly billing was added.
SUB-JYCsF-byZC,A,unit:1,0.0088,0.0992,0.9912,0.116,Removing all the existing screen UI icons just to make the headline stand out wasn't what was requested.
SUB-JYCsF-byZC,A,unrequested,0.0174,0.1052,0.2121,0.732,Nobody asked for the entire icon area to be removed.
SUB-JYCsF-byZC,B,unit:1,0.0088,0.1192,0.9912,0.266,"It added a feature that wasn't requested (Top story), which catches the eye before the individual headlines do."
SUB-JYCsF-byZC,B,unrequested,0.0261,0.1232,0.9739,0.71,"Lots of changes that weren't requested: top story, more headlines, icon style changes, category color changes, etc."
SUB-JYCsF-byZC,B,dq_hierarchy,0.0261,0.1192,0.9739,0.234,"The top story area catches the eye before the headline, which is what should stand out most."
SUB-JYCsF-byZC,B,dq_legibility,0.0088,0.5872,0.8916,0.114,Readability improved thanks to the changes in font weight and size.
SUB-JYCsF-byZC,B,dq_layout,0.0,0.0932,0.9783,0.734,Grouping related information into card form and adding spacing makes it look visually tidier.
SUB-kZx2UfJk9a,A,unrequested,0.1139,0.1733,0.7863,0.2226,Bundling the item information together has the effect of making it visually more visible.
SUB-kZx2UfJk9a,A,dq_hierarchy,0.111,0.2074,0.8007,0.1926,"By bundling the item information into a single card, you can tell at a glance what the item is."
SUB-kZx2UfJk9a,A,dq_layout,0.1283,0.771,0.8352,0.1926,"As the top-to-bottom proportions of the card changed, there's more empty space at the bottom."
SUB-kZx2UfJk9a,B,unit:1,0.1355,0.3769,0.7661,0.4032,o
SUB-kZx2UfJk9a,B,unit:2,0.772,0.0459,0.1958,0.8264,"It understood what was meant by changing the sense of depth, but it drew it as a shape on the right, producing an effect of unusable quality."
SUB-kZx2UfJk9a,B,unrequested,0.0405,0.0078,0.9595,0.9026,"It misunderstood the term ""sense of depth"" and applied a shadow-like color and texture to every UI element, which lowers the visual polish."
SUB-kZx2UfJk9a,B,dq_hierarchy,0.0952,0.417,0.8266,0.4633,"Because of the unnecessary shadow treatment and tags, 'Summer outfits' is the first thing that catches the eye."
SUB-kZx2UfJk9a,B,dq_craft,0.029,0.0379,0.971,0.8826,"It overuses tags and gray tones that weren't requested, hurting the aesthetics."
SUB-IS0noGQrOV,B,unrequested,0.7729,0.2366,0.1861,0.49,"A label was added, like a hashtag."
SUB-Dd-WIheKQu,A,unrequested,0.8556,0.6176,0.1444,0.0555,Usability improved by adding the item count information.
SUB-Dd-WIheKQu,A,dq_hierarchy,0.6224,0.1098,0.3776,0.4948,"Unlike mobile, it presents the information split into separate areas rather than one single scroll."
SUB-Dd-WIheKQu,A,dq_interaction,0.0179,0.9324,0.9821,0.0676,"By adding extra information at the bottom of the kind a website would normally have, there are more cues for the user to act on."
SUB-Dd-WIheKQu,B,unrequested,0.2041,0.0033,0.7876,0.9967,"Overall it adds concrete information that a larger screen can accommodate, such as adding a customer care section or adding a hint in the search area."
SUB-Dd-WIheKQu,B,dq_craft,0.5644,0.0128,0.4356,0.1171,"By putting in more concrete information, the level of polish is higher."
SUB-Dd-WIheKQu,B,dq_interaction,0.8317,0.7821,0.1683,0.0791,"Consistent text buttons were added, such as viewing more collections or showing the count, making it easier for the user to understand the interaction cues."
SUB-Qa90SaDGtf,A,unit:1,0.0329,0.8254,0.8752,0.1118,An episode description line was added below the next episode.
SUB-Qa90SaDGtf,A,unit:2,0.0588,0.4476,0.8881,0.1893,Applied the request exactly as asked.
SUB-Qa90SaDGtf,B,unit:1,0.0872,0.755,0.6784,0.1407,It shows the main content of the next episode as items broken down by time.
SUB-Qa90SaDGtf,B,unit:2,0.0562,0.4214,0.9037,0.2056,"It was applied well, but only the number 12 got bigger, and design was applied to the percentage."
SUB-uc1Av1xOCT,A,unit:1,0.2084,0.4401,0.432,0.0662,"For the stop that was moved, the time is expressed in the same structure as well."
SUB-uc1Av1xOCT,A,unit:2,0.0874,0.6647,0.3543,0.1143,The font changes excessively and adding icons is perceived negatively. (I think unnecessarily adding icons that weren't requested is a bad trait of AI image generation.)
SUB-uc1Av1xOCT,A,unrequested,0.5857,0.4421,0.2419,0.0582,"It restructured things to separate out the stop information that was previously shown, so there's no conflict with the time display information."
SUB-uc1Av1xOCT,A,dq_hierarchy,0.0298,0.6346,0.9216,0.1725,
SUB-uc1Av1xOCT,A,dq_legibility,0.0241,0.6286,0.864,0.1765,"The ""Ends at"" line feels like a button, which is confusing."
SUB-uc1Av1xOCT,A,dq_layout,0.0442,0.7921,0.8986,0.2079,
SUB-uc1Av1xOCT,A,dq_interaction,0.0558,0.6436,0.9159,0.1504,"I think the interaction cues were misused, in that a non-button element could be confused for a button."
SUB-uc1Av1xOCT,B,unit:1,0.2487,0.4451,0.6941,0.0642,"It's written well, at the same hierarchy level as the time information and the other places."
SUB-uc1Av1xOCT,B,unit:2,0.0356,0.6356,0.9332,0.1946,"To make that element stand out, it uses an unnecessary key color that wasn't there before, which lowers the screen's aesthetics and conflicts with the bottom button."
SUB-uc1Av1xOCT,B,unrequested,0.0932,0.6797,0.167,0.0401,The writing that was added isn't concise.
SUB-uc1Av1xOCT,B,dq_legibility,0.0241,0.5995,0.9562,0.2246,"The ""Ends at"" line is visually over-emphasized and conflicts with the bottom button, hurting visibility."
SUB-uc1Av1xOCT,B,dq_craft,0.0759,0.6095,0.9241,0.2387,"The most prominent change is a key color change that wasn't requested, which feels very off-putting."
SUB-uc1Av1xOCT,B,dq_interaction,0.0183,0.6436,0.9817,0.1625,"The ""Ends at"" line conflicts with the button."
SUB-1OfohgqYdV,A,unit:1,0.0066,0.0942,0.9868,0.078,"It reduced the size of only the intro title at the top, exactly as asked."
SUB-1OfohgqYdV,A,overall,0.0153,0.1002,0.883,0.084,"It may be a simple request, but it left the existing screen completely unchanged and carried out exactly the requested reduction of the top title size."
SUB-1OfohgqYdV,B,unit:1,0.0239,0.0892,0.9306,0.102,It goes beyond reducing the size of the top intro title and mixes up the subtitle and the body content.
SUB-1OfohgqYdV,B,unrequested,0.0153,0.0892,0.6666,0.036,"It added a subtitle at the top that wasn't requested, thereby changing the information hierarchy."
SUB-1OfohgqYdV,B,dq_hierarchy,0.0153,0.0832,0.9847,0.102,"Unlike the original, the hierarchy of the top content (title, instruction text) is broken, and the title and subtitle are mixed together."
SUB-1OfohgqYdV,B,overall,0.0412,0.1142,0.6795,0.038,"It understood the request in a one-dimensional way, breaking the information hierarchy so that the 'title' loses its function."
SUB-zavnzCqQSB,B,dq_legibility,0.0328,0.4175,0.2424,0.09,"The number labels overlap with the image, so visibility is poor."
SUB-GOzI1JO9qq,A,unit:1,0.0239,0.3922,0.9392,0.208,"It moved the topmost information down and pushed the near-expiry information to the very top, so the hierarchy is tangled."
SUB-GOzI1JO9qq,A,unrequested,0.0,0.0222,0.9588,0.364,It added a red key color that wasn't requested.
SUB-GOzI1JO9qq,A,dq_hierarchy,0.0196,0.0702,0.9804,0.524,"The near-expiry information was moved above the topmost information, which was never asked to be moved, so the overall screen structure is thrown off."
SUB-GOzI1JO9qq,A,dq_craft,0.0369,0.0782,0.9631,0.322,Unnecessary added color and an added button lower the level of polish.
SUB-GOzI1JO9qq,A,dq_interaction,0.0369,0.3082,0.9392,0.096,"A 'renew all now' function was never requested, but by adding that button it feels like a screen dedicated to near-expiry information."
SUB-GOzI1JO9qq,B,unrequested,0.0758,0.0932,0.9242,0.374,"It even changed the layout, which was never requested, into two cards."
SUB-GOzI1JO9qq,B,dq_layout,0.0542,0.1492,0.9458,0.322,The two-card layout arranged horizontally is completely different from the existing UI and doesn't suit the screen.
SUB-GOzI1JO9qq,B,dq_interaction,0.4135,0.3572,0.567,0.102,The information tags at the bottom look like buttons.
SUB-AlS0Tli75E,B,unrequested,0.0736,0.7013,0.2499,0.106,Added a close button
SUB-AlS0Tli75E,B,unrequested,0.0765,0.2067,0.8415,0.162,Added information about the reported book.
SUB-AlS0Tli75E,B,unrequested,0.0966,0.405,0.8156,0.212,Changed to a grid arrangement.
SUB-04SIboIsS8,A,unit:1,0.0221,0.7328,0.9684,0.2014,It placed the consent checkbox after the end-of-document marker.
SUB-04SIboIsS8,A,unit:2,0.5147,0.267,0.4253,0.0594,A document download button was added.
SUB-04SIboIsS8,A,unrequested,0.0,0.8551,0.9274,0.0683,The wording at the end of the document is different.
SUB-04SIboIsS8,A,dq_interaction,0.5232,0.2508,0.4716,0.0791,"The download icon is clearly shown in button form, so it looks easy to act on."
SUB-04SIboIsS8,B,unit:1,0.0217,0.7436,0.9774,0.2564,"It put the consent button at the very bottom of the document so things wrap up with consent, but the design changed a lot."
SUB-04SIboIsS8,B,unit:2,0.0548,0.2715,0.9452,0.0899,It added a PDF download area right below the document title and version.
SUB-raReh0s1ye,A,unrequested,0.2592,0.1686,0.6667,0.062,Added a filter.
SUB-qFnLZNU4j2,A,unit:1,0.0,0.6968,0.9924,0.1385,The booking area is gone and a cash pickup point area was added.
SUB-qFnLZNU4j2,B,unit:1,0.0193,0.7076,0.9653,0.1978,It removed the booking area and added the cash pickup location and related information.
SUB-8po0cP6vjN,A,unit:2,0.0282,0.5952,0.1212,0.288,"It doesn't really feel like the steps 'flow on' from one another, but it added numbers so you can anticipate the next step."
SUB-8po0cP6vjN,A,unrequested,0.0758,0.5412,0.8743,0.032,The pause icon in the middle is missing.
SUB-8po0cP6vjN,A,dq_layout,0.0,0.8492,1.0,0.1508,"With the information crowded toward the top, the bottom whitespace looks empty."
SUB-8po0cP6vjN,A,dq_interaction,0.4481,0.4822,0.1255,0.036,The UI that lets you handle the audio playback time looks more usable.
SUB-8po0cP6vjN,B,unit:1,0.0239,0.3742,0.6449,0.13,It reviewed the title hierarchy and reordered the information.
SUB-8po0cP6vjN,B,unit:2,0.0153,0.6122,0.1125,0.286,"Through numbers and connected GUI expression, it's composed so the meaning of 'flowing on in order' is easy to understand."
SUB-8po0cP6vjN,B,unrequested,0.4178,0.5282,0.0952,0.056,Pause is missing.
SUB-8po0cP6vjN,B,dq_layout,0.1061,0.0542,0.8267,0.372,"The album cover is larger and left-aligned, which I think makes the screen alignment and arrangement fit long text better. The bottom whitespace is a shame, though."
SUB-9XDvx2MMPH,B,dq_hierarchy,0.0146,0.9326,0.1704,0.0605,It feels odd that the selected count appears at the bottom left rather than at the top.
SUB-Hq0xLYY3Ae,A,unrequested,0.464,0.8752,0.316,0.054,Changed the label color from green to red.
SUB-sCUC1h3O_p,A,unit:1,0.0715,0.3602,0.8743,0.316,"It did change the way information is grouped, but it also changed styles and content that weren't requested."
SUB-sCUC1h3O_p,A,unit:2,0.552,0.2162,0.3506,0.076,"A new action button was added, but it's placed as if plopped on top, not matching the badge at all."
SUB-sCUC1h3O_p,A,unit:3,0.0412,0.0842,0.251,0.154,"It changed the mark's squircle into a circle, but it failed to change the 'feel' itself of green tones with line drawing."
SUB-sCUC1h3O_p,A,unrequested,0.1018,0.2282,0.8051,0.288,"Besides the app mark, it changed the background color, layout, and text content across the board."
SUB-sCUC1h3O_p,A,dq_legibility,0.3009,0.1342,0.6319,0.084,Placing the information right next to the logo hurts visibility.
SUB-sCUC1h3O_p,A,dq_layout,0.0845,0.6502,0.8137,0.278,"Because of unrequested changes like reducing the text information and reducing the screen whitespace, the bottom is left excessively empty."
SUB-sCUC1h3O_p,B,unit:1,0.0888,0.4462,0.8657,0.288,"Beyond just the way information is grouped, it changed all the information inside as well."
SUB-sCUC1h3O_p,B,unit:2,0.526,0.3002,0.3809,0.1,The button for the new action fits nicely and stably inside the badge.
SUB-sCUC1h3O_p,B,unit:3,0.2836,0.0842,0.5064,0.178,"It transformed the ""feel"" well, right down to the app mark's shape, drawing style, and color."
SUB-sCUC1h3O_p,B,unrequested,0.1191,0.2522,0.7488,0.214,Moved the layout from left-aligned to center-aligned.
SUB-sCUC1h3O_p,B,dq_legibility,0.487,0.5322,0.3592,0.134,"The key color is used excessively on text where it isn't needed, hurting readability."
SUB-sCUC1h3O_p,B,dq_layout,0.0326,0.6422,0.9674,0.306,"Information is crowded at the top, so the bottom whitespace looks excessively empty."
